HHA CCN,HHA Brand Name,HHA ID Owner,HHA Name Owner,HHA DBA Owner,HHA NPI,HHA ID,HHA Name,HHA DBA,HHA Address,HHA City,HHA Zip,HHA Fips,HHA County,HHA State,HHA State Cd,HHA CBSA,HHA Rating,HHA Auth Person,HHA Auth Person Desgn,HHA Auth Person Tele
747539,,9830401439,KWH HOLDINGS LLC,,1649508359,6204029523,HERALD HOME HEALTH CARE LLC,AMITY HEALTH CARE SERVICE,17290 PRESTON RD STE 210E,DALLAS,75252,48085,COLLIN,Texas,TX,"Dallas-Fort Worth-Arlington, TX",3.5,SAIRA HASAN,OWNER,972-424-6551
297210,,,,,1659781607,3678895323,ALTA CARE HOMEHEALTH INC,,6280 S VALLEY VIEW BLVD #120,LAS VEGAS,89118,32003,CLARK,Nevada,NV,"Las Vegas-Henderson-North Las Vegas, NV",4.5,WILMER COMAHIG,ADMINISTRATOR,702-478-9934
467081,Pennant Group,6901135888,THE PENNANT GROUP INC,,1104686427,6800330754,GRANDVIEW HEALTHCARE LLC,SYMBII DAVIS HOME HEALTH,481 SOUTH 400 EAST,BOUNTIFUL,84010,49011,DAVIS,Utah,UT,"Ogden, UT",3,AMBER TUELLER,SECRETARY,208-207-2726
167087,,9335059617,COUNTY OF HAMILTON,HAMILTON COUNTY PUBLIC HEALTH NURSING SERVICES,1912945833,9335059617,COUNTY OF HAMILTON,HAMILTON COUNTY PUBLIC HEALTH NURSING SERVICES,1610 COLLINS ST SUITE 1,WEBSTER CITY,50595,19079,HAMILTON,Iowa,IA,Non Metropolitan,3,SHELBY KROONA,ADMINISTRATOR,515-832-9565
137114,Pennant Group,6901135888,THE PENNANT GROUP INC,,1386061554,4183856487,TETON HEALTHCARE INC,HORIZON HOME HEALTH MAGIC VALLEY,855 N COLLEGE RD,TWIN FALLS,83301,16083,TWIN FALLS,Idaho,ID,"Twin Falls, ID",4.5,AMBER TUELLER,SECRETARY,208-207-2726
497572,INTERIM,5698841914,"KACE ENTERPRISES, INC",,1841240843,0143139543,"S & S HEALTH CARE, INC",INTERIM HEALTHCARE,20566 TIMBERLAKE ROAD - SUITE C,LYNCHBURG,24502,51680,LYNCHBURG CITY,Virginia,VA,"Lynchburg, VA",2,MITCHELL DAVIS,CEO/OWNER,540-774-8686
108257,,,,,1871586503,6507898160,HOME NURSE CORP.,THE PALACE AT HOME,16102 EMERALD ESTATES DR,WESTON,33331,12011,BROWARD,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",4.5,JULIO CHACON,ADMINISTRATOR/GENERAL MANAGER,305-275-2533
677983,,1052573078,EVANGEL CHARITY FOUNDATION,,1407996515,7214963271,"NEW START HOME CARE SERVICES, INC.",,7100 REGENCY SQUARE BLVD SUITE 134,HOUSTON,77036,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",-,CHY ODUNZE,ADMINISTRATOR,713-780-8889
227777,,,,,1033875893,8729446968,INTRAKEY NURSING SERVICES,,"121 BRICK KILN ROAD, UNIT 217",CHELMSFORD,01824,25017,MIDDLESEX,Massachusetts,MA,"Boston-Cambridge-Newton, MA-NH",-,CAROLINE MAWANDA,CEO/PRESIDENT,617-938-9038
109672,,3375961212,DETORRES HEALTH LLC,,1609220862,9436045143,A&B HOME HEALTH INC,,6169 MIAMI LAKES DRIVE EAST,MIAMI LAKES,33014,12086,MIAMI-DADE,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",-,ASIER TORRES,PRESIDENT,954-321-8681
747777,,,,,1265751622,1456529015,"HOME SWEET HOMEHEALTH, LLC",HOME SWEET HOMEHEALTH,8402 E INTERSTATE 20,ALEDO,76008,48367,PARKER,Texas,TX,"Dallas-Fort Worth-Arlington, TX",1.5,DENISE DEAPEN,PRESIDENT,817-475-3521
557718,PROVIDENCE HOME HEALTH,9931492931,PROVIDENCE ST. JOSEPH HEALTH,,1649475948,9739276866,ST JOSEPH HEALTH SYSTEM HOME CARE SERVICES LLC,PROVIDENCE HOME HEALTH INLAND EMPIRE,"3201 W TEMPLE AVE, SUITE 200",POMONA,91768,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4.5,DONALD ANDERSON,ASSISTANT SECRETARY FOR ENROLLMENT,425-358-9786
559239,,,,,1720552748,4385078724,COMFORT AT HOME,,21146 VENTURA BLVD. SUITE 1,WOODLAND HILLS,91364,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",3.5,ZHANNA NARINYAN,CEO,661-702-0702
559407,,,,,1033675665,7719315118,"QUEEN OF THE VALLEY HOME HEALTH, INC",,"8777 SAN FERNANDO RD, SUITE 200",SUN VALLEY,91352,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4,STELLA KHECHUMYAN,CEO,747-240-3727
747967,,,,,1487079901,4486974060,HEAVENLY HEALING HOME HEALTH LLC,,11500 PELLICANO DR STE C-6,EL PASO,79936,48141,EL PASO,Texas,TX,"El Paso, TX",-,MARGARITA ORTEGA,/ADMINISTRATOR/NURSING/CEO,915-500-5845
368349,,,,,1568781656,0042343352,"PERFECT HANDS HEALTHCARE GROUP, LLC",,"5900 ROCHE DRIVE, SUITE 440",COLUMBUS,43229,39049,FRANKLIN,Ohio,OH,"Columbus, OH",-,JOSEPH ACQUAH,C.E.O,614-436-6500
197244,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1619923604,3375686934,EGAN HEALTHCARE CORPORATION,EGAN - OCHSNER HOME HEALTH RIVER PARISHES,"1703 CHANTILLY DRIVE, STE A",LA PLACE,70068,22095,ST. JOHN THE BAPTIST,Louisiana,LA,"New Orleans-Metairie, LA",4.5,JOSHUA PROFFIT,PRESIDENT,337-233-1307
521502,,,,,1053314252,8921910688,"HOSPICE ALLIANCE, INC.",,10220 PRAIRIE RIDGE BLVD,PLEASANT PRAIRIE,53158,55059,KENOSHA,Wisconsin,WI,"Kenosha, WI",,CRISTINA PUTRA,DIRECTOR OF FINANCE,262-652-4482
237615,,9830464437,OHC HEALTHCARE LLC,,1710069786,2466498159,"PACE HOME HEALTH CARE, INC.",OHIOANS HOME HEALTHCARE,"1705 WOODLAND DR, SUITE 204A",SALINE,48176,26161,WASHTENAW,Michigan,MI,"Ann Arbor, MI",3.5,JOSH ADAMS,CEO,419-843-4422
757632,,,,,1871165084,6608235841,GOOD HOPE HEALTH SERVICES INC,,11755 VICTORY BLVD SUITE 203,NORTH HOLLYWOOD,91606,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,MANE TOROSYAN,CEO,818-626-3320
058455,,,,,1881777860,4385685759,"L.A. MEDICAL MANAGEMENT, INC.",L.A. CARE PROVIDER,"11850 WILSHIRE BLVD, STE 102",LOS ANGELES,90025,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,MICHELLE MOORE,PREDIDENT,310-478-8400
058110,,,,,1881609436,8022194612,NEW HAVEN HOME HEALTH SERVICES INC,,"333 GELLERT BOULEVARD, SUITE 227",DALY CITY,94015,06081,SAN MATEO,California,CA,"San Francisco-Oakland-Fremont, CA",4,EUNICE BEJAR-LEE,CEO/ADMINISTRATOR,650-301-1660
559203,,,,,1689100703,9234480161,OSIRIS HOME HEALTH CARE,,"18570 SHERMAN WAY, SUITE F",RESEDA,91335,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",3.5,LEVON ABRAMIAN,PRESIDENT,818-578-5014
747819,,4284805201,"VAGILANT HOME HEALTH SERVICES, INC.",ANGELS AT HAND HEALTH CARE,1619273497,4284805201,"VAGILANT HOME HEALTH SERVICES, INC.",ANGELS AT HAND HEALTH CARE,"1001 W . EULESS BLVD , SUITE 403",EULESS,76040,48439,TARRANT,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,ESTHER PAUL,ADMINISTRATOR,214-462-7233
167051,,9335057652,COUNTY OF FLOYD,FLOYD COUNTY PUBLIC HEALTH/HOME HEALTH CARE,1801879440,9335057652,COUNTY OF FLOYD,FLOYD COUNTY PUBLIC HEALTH/HOME HEALTH CARE,1003 GILBERT STREET,CHARLES CITY,50616,19067,FLOYD,Iowa,IA,Non Metropolitan,2.5,DOUGLAS KAMM,FLOYD CO BOARD OF SUPR,641-257-6129
757210,,,,,1548843147,9133522709,PRINCIPAL HOME HEALTH CARE INC,,457 W COLORADO ST UNIT 202B,GLENDALE,91204,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,LEVON SAHAKYAN,CEO,747-292-5030
387037,,,,,1285664037,0547170789,GRANDE RONDE HOSPITAL INC,GRANDE RONDE HOSPITAL HOME CARE SERVICES,909 ADAMS AVENUE,LA GRANDE,97850,41061,UNION,Oregon,OR,"La Grande, OR",3,ROBERT SEYMOUR,CFO,541-963-1463
108446,,3476821729,"CARING PEOPLE MANAGEMENT SERVICES COMPANY, LLC",,1679580427,7416929385,AMSTAFF SERVICES INC,NOBLE HOME HEALTH SERVICES,1000 W MCNABB RD STE 106,POMPANO BEACH,33069,12011,BROWARD,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",5,NADEGE SAINT JUSTE,DIRECTOR OF CLINICAL SERVICES,954-859-6155
167245,,4981953239,KISMET HD LLC,,1437131216,5193076743,KISMET SUX LLC,WEL-HOME HEALTH SERGEANT BLUFF,206 PORT NEAL ROAD,SERGEANT BLUFF,51054,19193,WOODBURY,Iowa,IA,"Sioux City, IA-NE-SD",-,MICHAEL MOORE,CHIEF FINANCIAL OFFICER,605-642-7736
527257,,,,,1376523548,5698806560,AFFILIATED HOME HEALTH CARE INC,,"6737 W. WASHINGTON ST., SUITE 2211",WEST ALLIS,53214,55079,MILWAUKEE,Wisconsin,WI,"Milwaukee-Waukesha, WI",2,RICHARD QUIRKE,PRESIDENT-CEO,414-529-1251
397645,,,,,1669470027,8325025489,"CONTINUOUS HOME CARE, INC.",COVENANT HOME HEALTH CARE,"28 WEST EAGLE ROAD, SUITE 201",HAVERTOWN,19083,42045,DELAWARE,Pennsylvania,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3,WILLIAM PUTMAN,ADMINISTRATOR,610-853-6798
387164,,,,,1932556750,6103102355,"DIVINE MERCY HOME HEALTH, LLC",,"4900 SW GRIFFITH DRIVE, SUITE 135",BEAVERTON,97005,41067,WASHINGTON,Oregon,OR,"Portland-Vancouver-Hillsboro, OR-WA",4.5,REALINO GURDIEL,ADMINISTRATOR,847-668-4494
077237,,,,,1710033741,3173839560,L LOFGREN INC.,ENLIVEN HOME HEALTH,"2189 SILAS DEANE HWY, SUITE 7",ROCKY HILL,06067,,,,,,5,BRIAN GOODE,CEO,978-517-3701
677668,,6608266127,ACTINIUM HEALTHCARE HOLDINGS LLC,,1326178005,5193794535,"CENTRAL HOME HEALTH SERVICES OF TEXAS, LLC",,720 NORTH POST OAK ROAD SUITE 140,HOUSTON,77024,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",2,JESSICA IVES,ADMINISTRATOR,713-461-5696
148323,,,,,1669606695,5991858870,VICTORIOUS HOME HEALTH CARE LIMITED,,21032 80TH AVENUE,FRANKFORT,60423,17197,WILL,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",1.5,VIRGINIA EBIRINGAH,ADMINISTRATOR,815-464-9201
747813,,,,,1225085806,2264589365,MILLENNIUM HEALTH SERVICES INC.,MILLENNIUM HOME HEALTH SERVICES,830 JULIE RIVERS DR STE 103,SUGAR LAND,77478,48157,FORT BEND,Texas,TX,"Houston-Pasadena-The Woodlands, TX",-,ANNIE WILLIE,OWNER/ADMINISTRATOR,832-532-0601
157722,,,,,1932563970,3173808466,GREAT CARE HOME HEALTH INC,,7007 GRAHAM ROAD STE 102,INDIANAPOLIS,46220,18097,MARION,Indiana,IN,"Indianapolis-Carmel-Greenwood, IN",-,JULIE SULLIVAN,PRESIDENT,317-595-9933
117308,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1437481405,7810024775,"NORTHWEST GEORGIA HOME HEALTH, LLC",HOME CARE SOLUTIONS,136 REMCO SHOPS LANE,RINGGOLD,30736,13047,CATOOSA,Georgia,GA,"Chattanooga, TN-GA",3.5,JOSHUA PROFFITT,PRESIDENT,337-233-1307
059666,,,,,1003055195,1759554033,CUSTOMCARE HOME HEALTH SERVICES INC.,,"8837 ELK GROVE BLVD, SUITE A",ELK GROVE,95624,06067,SACRAMENTO,California,CA,"Sacramento-Roseville-Folsom, CA",3,AUDREY ACOSTA,OWNER/OPERATOR/ADMINISTRATOR,916-714-1155
147811,AccentCare,9830371053,PLUTO ACQUISITION I INC,,1528094109,2860448529,HEALTH RESOURCES SOLUTIONS INC,ACCENTCARE HOME HEALTH OF ILLINOIS,"1806 S HIGHLAND AVE, STE 225",LOMBARD,60148,17043,DUPAGE,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",3.5,HEATHER SISCEL,"VP, DEPUTY GENERAL COUNSEL",312-604-3740
058446,,,,,1316000854,7214937135,"BURBANK HOME CARE, INC.",HOME HEALTH CARE DYNASTY,4730 WOODMAN AVE. SUITE 304,SHERMAN OAKS,91423,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",1.5,ARMEN NAZARYAN,CEO,818-506-5553
059609,,,,,1073809919,1254502933,"ALARS HOME HEALTH, LLC",,"4234 N FREEWAY BLVD, SUITE 200",SACRAMENTO,95834,06067,SACRAMENTO,California,CA,"Sacramento-Roseville-Folsom, CA",4,ARKADY SHTURMAN,GENERAL MANAGER,916-712-0357
757529,,,,,1164186599,5890168116,RIGHTHOME HEALTH CARE INC,,16027 VENTURA BLVD. SUITE 620,ENCINO,91436,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,ARUTYUN BALYAN,"OWNER, CEO, CFO, SECRETARY",818-582-3420
327172,Enhabit,446772776,"8 KNOTS MANAGEMENT, LLC",,1932537420,2961429568,"WELLCARE, INC.",ENHABIT HOME HEALTH,"220 S CANAL STREET, SUITE A",CARLSBAD,88220,35015,EDDY,New Mexico,NM,"Carlsbad-Artesia, NM",3.5,JULIE JOLLEY,EVP OF HOME HEALTH OPERATIONS,214-239-6500
058301,,,,,1831382829,8325106800,"BUENO AND SONS, INC.",ENHANCEDCARE HOME HEALTH,924 BUENA VISTA ST. SUITE 102,DUARTE,91010,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2,KRISTIAN BUENO,ADMINISTRATOR,626-531-7591
148289,,,,,1518291327,9830213594,"AMERICAN NATIONAL HOME HEALTHCARE, INC",,"175 W WASHINGTON ST, STE 2R",WEST CHICAGO,60185,17043,DUPAGE,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",-,AURORA DELEON,ADMINSTRATOR,630-293-9670
757371,,,,,1073187977,0840666285,SUPRA HOME HEALTH AGENCY INC,,14540 RAMONA BLVD SUITE 213,BALDWIN PARK,91706,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,LUISA ROJAS,CEO,323-240-3903
157034,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1144609850,4486961711,"VALPARAISO HOME CARE SERVICES, LLC",INDIANA HOMECARE NORTHWEST,502 MARQUETTE STREET,VALPARAISO,46383,18127,PORTER,Indiana,IN,"Chicago-Naperville-Elgin, IL-IN",3.5,JOSHUA PROFFITT,PRESIDENT,337-233-1307
687191,,,,,1851969133,9739583295,CORONADO MAXIMO HEALTH CARE INC,,"6355 SW 8TH ST, STE 100",WEST MIAMI,33144,12086,MIAMI-DADE,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",-,MARIA PERERA,OWNER,786-633-6335
377694,,,,,1942287339,6406876259,MDR HEALTH GROUP LLC,RAINBOW HOME HEALTH,52523 US HIGHWAY 271,TALIHINA,74571,40079,LE FLORE,Oklahoma,OK,Non Metropolitan,-,CARLA MUSICK,ADMINISTRATOR,580-298-9932
527307,,,,,1982983060,7315117173,"NOS HEALTHCARE, INC",,1333 COLLEGE AVE STE F,SOUTH MILWAUKEE,53172,55079,MILWAUKEE,Wisconsin,WI,"Milwaukee-Waukesha, WI",-,NORMA STAVROPOULOS,OWNER,630-941-3683
369127,,,,,1346631199,9638483894,H&G HOME HEALTH AGENCY LLC,ACM HOME HEALTH,10856 STATE ROUTE 41,WEST UNION,45693,39001,ADAMS,Ohio,OH,Non Metropolitan,3.5,ANN HOUSER,VICE PRESIDENT,937-444-2576
679332,,,,,1366534299,7113837667,"NATIONS PIONEER HEALTH SERVICES, INC",,11224 SOUTHWEST FREEWAY SUITE 240,HOUSTON,77031,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",-,BAMIDELE JOKODOLA,ADMINISTRATOR,281-498-6203
559700,,,,,1902440100,0547691123,RX HOME HEALTH INC,,7080 HOLLYWOOD BLVD SUITE 1103,LOS ANGELES,90028,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2.5,FRANKLIN BARZAGA,CEO,661-977-3504
467366,,,,,1821858820,4082158100,SERENITY HOME HEALTH OF UTAH LLC,,627 WEST 4000 NORTH,PLEASANT GROVE,84062,49049,UTAH,Utah,UT,"Provo-Orem-Lehi, UT",-,BRET JONES,CEO,801-471-1965
687189,,,,,1245847441,4385033323,HEALTHCARE HOME SOLUTIONS LLC,,"15450 NEW BARN RD, STE 303",MIAMI LAKES,33014,12086,MIAMI-DADE,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",-,GUSTAVO GUERRA,"PRESIDENT, ADMINISTRATOR",786-483-8289
178105,,,,,1962827170,1658691571,PROVIDENCE HOME HEALTH & HOSPICE LLC.,PROVIDENCE HOME HEALTH AND HOSPICE LLC.,"9415 E HARRY, STE 703",WICHITA,67207,20173,SEDGWICK,Kansas,KS,"Wichita, KS",2.5,CECILIA WAMBUGU-DAVIS,ADMINISTRATOR,316-558-5956
347101,,1052216447,EASTERN BAND OF CHEROKEE INDIANS,TSALAGI PUBLIC HEALTH,1134260649,1052216447,EASTERN BAND OF CHEROKEE INDIANS,CHEROKEE HOME HEALTH,73 KAISER WILNOTY DRIVE,CHEROKEE,28719,37173,SWAIN,North Carolina,NC,Non Metropolitan,1.5,GRETCHEN MCNAB,ADMINISTRATOR,828-359-6872
757698,,,,,1093391294,8921452913,"MARYS HOME HEALTH CARE, INC",,127 S BRAND BLVD,GLENDALE,91204,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,MARY TERADAMYAN,CEO,747-737-3028
347083,CAREPARTNERS HOME HEALTH SERVICES,9032028105,HTI HOSPITAL HOLDINGS INC,,1356813943,9133460538,CAREPARTNERS HHA LLLP,CAREPARTNERS HOME HEALTH SERVICES,68 SWEETEN CREEK ROAD,ASHEVILLE,28801,37021,BUNCOMBE,North Carolina,NC,"Asheville, NC",3,GREGORY DIXON,VP FINANCE,828-213-1111
459292,,,,,1083673743,9032285721,TAWL HEALTH CARE INC,,14701 BRIAR FOREST DR.,HOUSTON,77077,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",5,YZARINA ANTONIETTE TACUYCUY,ADMINISTRATOR,713-777-9171
390028,,8325958515,UPMC,UPMC,1881695146,3476531880,UPMC MERCY,,1400 LOCUST STREET,PITTSBURGH,15219,42003,ALLEGHENY,Pennsylvania,PA,"Pittsburgh, PA",3,EILEEN SIMMONS,CFO,412-647-7713
307099,,5991246191,"NET45, LLC",,1124876008,9537600739,QUALITY CARE SERVICES LLC,QUALITY CARE HOME HEALTH & HOSPICE,"32 C WHITTIER HIGHWAY, 203C",MOULTONBOROUGH,03254,33003,CARROLL,New Hampshire,NH,Non Metropolitan,-,TANAYA CALL,CEO,603-707-9655
187075,Commonspirit Health at Home,1456720499,"COMMONSPIRIT HEALTH AT HOME, LLC",,1316136534,4486737699,"ST. ELIZABETH HOME CARE SERVICES, LLC",ST. ELIZABETH HOME CARE,8100 BURLINGTON PIKE,FLORENCE,41042,21015,BOONE,Kentucky,KY,"Cincinnati, OH-KY-IN",4,JACK HAWKINS,"VP, FINANCE & CFO",513-576-8478
060013,Commonspirit Health at Home,1355259755,COMMONSPIRIT HEALTH,COMMONSPIRIT HEALTH,1083611644,8022927342,CATHOLIC HEALTH INITIATIVES COLORADO,MERCY HOSPITAL,1010 THREE SPRINGS BLVD,DURANGO,81301,08067,LA PLATA,Colorado,CO,"Durango, CO",5,TADD RICHERT,GROUP VP FINANCE,719-571-7202
050603,,2466427588,MEMORIAL HEALTH SERVICES,,1275576381,1759362585,SADDLEBACK MEMORIAL MEDICAL CENTER,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,06059,ORANGE,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4,CHRIS FINCH,CHIEF COMPLIANCE OFFICER,714-377-3218
277072,,,,,1730283979,7911814926,ST PETERS HEALTH,"ST. PETER'S HEALTH HOME HEALTH AND HOSPICE",201 S CALIFORNIA,HELENA,59601,30049,LEWIS AND CLARK,Montana,MT,"Helena, MT",2,DEVON MURRAY,SR. DIRECTOR OF REVENUE CYCLE,406-447-2787
497690,,,,,1700164506,0042385890,"ALL-4-ONE HOME HEALTHCARE SERVICES, INC.",,"1629 SALEM RD, SUITE 101",VIRGINIA BEACH,23456,51810,VIRGINIA BEACH CITY,Virginia,VA,"Virginia Beach-Chesapeake-Norfolk, VA-NC",3.5,ESPERANZA FORONDA,ADMINISTRATOR,757-962-7838
197498,,,,,1821126277,8325207855,CHATEAU HOME HEALTH,,3715 WILLIAMS BLVD,KENNER,70062,22051,JEFFERSON,Louisiana,LA,"New Orleans-Metairie, LA",-,LORRAINE JAMES,ADMINISTRATOR,504-305-2257
447557,Volunteer Home Care,143266262,"PROFESSIONAL HEALTHCARE MANAGEMENT, INC",,1659320190,8426032202,"VOLUNTEER HOME CARE, INC",,1913 E MAIN ST.,HUMBOLDT,38343,47053,GIBSON,Tennessee,TN,"Jackson, TN",4,ROBERT WOFFORD,SECRETARY/TREASURER,901-388-3000
360020,,4688571839,SUMMA HEALTH,,1396765681,9234173386,SUMMA HEALTH SYSTEM,,525 EAST MARKET STREET,AKRON,44309,39153,SUMMIT,Ohio,OH,"Akron, OH",2,DAWN AHNER,CHIEF FINANCIAL OFFICER,234-867-7016
165186,Good Samaritan / Sanford,7416089834,SANFORD,,1255321816,1951218817,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,GOOD SAMARITAN SOCIETY - INDIANOLA,708 SOUTH JEFFERSON,INDIANOLA,50125,19181,WARREN,Iowa,IA,"Des Moines-West Des Moines, IA",1,HOLLY TURNER,ADMINISTRATOR,515-961-2596
297268,,,,,1770129223,6709215692,CARING HANDS HOME HEALTH LLC,,8860 S MARYLAND PKWY STE 113,LAS VEGAS,89123,32003,CLARK,Nevada,NV,"Las Vegas-Henderson-North Las Vegas, NV",-,MARISSA GUARING,ADMINISTRATOR,626-319-8288
407007,,,,,1841278751,6709843964,MENNONITE GENERAL HOSPITAL INC,,BO BAIROA CARR 1 KM 34 9,CAGUAS,00725,72025,CAGUAS,Puerto Rico,PR,"San Juan-Bayamón-Caguas, PR",2.5,ANA TORRES,ADMINISTRATOR,787-743-1121
177226,,,,,1285395913,3375544703,HOME TOWN HEALTH CARE LLC,HOME TOWN HEALTH CARE,308 NEOSO STREET,BURLINGTON,66839,20031,COFFEY,Kansas,KS,Non Metropolitan,-,DEBRA SHINKLE,CHIEF EXECUTIVE OFFICER,620-378-3760
747432,,,,,1437284502,8325199904,ABBACARE HOME HEALTH INCORPORATED,,611 W MAIN,ARLINGTON,76010,48439,TARRANT,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,ROFINA ANOSIKE,OWNER,469-523-1373
109614,,,,,1629243050,7214060003,"MISSION HOME CARE, INC",,38332 DAUGHTERY RD,ZEPHYRHILLS,33540,12101,PASCO,Florida,FL,"Tampa-St. Petersburg-Clearwater, FL",3,REYNALDO BASILA,ADMINISTRATOR,813-355-4804
227466,Bayada,8022354398,"BAYADA HEALTH, LLC.",,1770523292,2860309671,"BAYADA HOME HEALTH CARE, INC.",,750 ATTUCKS LANE,HYANNIS,02601,25001,BARNSTABLE,Massachusetts,MA,"Barnstable Town, MA",4,DAVID BAIADA,PRESIDENT/CEO,856-662-4300
757175,,,,,1538750872,2668887829,ALL SEASON HOME HEALTH INC,,436 W COLORADO ST. SUITE 225,GLENDALE,91204,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,NAZARET MERMERYAN,CEO,818-649-1149
748107,,,,,1801515499,6901277839,"FAITH HOME HEALTH & INFUSIONS, PLLC",,1610 S. MARGARET AVE,KIRBYVILLE,75956,48241,JASPER,Texas,TX,Non Metropolitan,-,KIMBERLY HARDIN,OWNER/ADMINISTRATOR,409-420-5040
447466,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1659596708,2860572112,"LIFELINE HOME HEALTH CARE OF SPRINGFIELD, LLC",LIFELINE HOME HEALTH CARE,2109 PARK PLAZA SUITE 200,SPRINGFIELD,37172,47147,ROBERTSON,Tennessee,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",4,DONALD STELLY,PRESIDENT,337-233-1307
247087,,5193901049,"PHS MANAGEMENT, LLC",,1881618544,9638087091,PRESBYTERIAN HOMES AND SERVICES,PRESBYTERIAN HOMES HOMECARE,2845 HAMLINE AVENUE NORTH,ROSEVILLE,55113,27123,RAMSEY,Minnesota,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",3,KRISTIN STEWART,HOME CARE DIRECTOR,651-746-8200
347013,ATRIUM HEALTH AT HOME,7911376843,"ADVOCATE HEALTH, INC.",,1144222365,3173675071,"CAROLINAS MEDICAL CENTER AT HOME, LLC",ATRIUM HEALTH AT HOME CLEVELAND,105 T R HARRIS DR,SHELBY,28150,37045,CLEVELAND,North Carolina,NC,"Shelby-Kings Mountain, NC",3,MICHAEL STOLZENBACH,PRESIDENT,704-512-2312
237614,,,,,1144357013,6002855525,"ACTIVE COMMUNITY NURSING, LLC",,"2520 N EUCLID, SUITE 1",BAY CITY,48706,26017,BAY,Michigan,MI,"Bay City, MI",-,DANIEL WILLIAMS,CEO,989-450-1355
017124,,,,,1255435368,3476466327,DALE MEDICAL CENTER,DALE MEDICAL CENTER HOME HEALTH,311 JAMES STREET,OZARK,36360,01045,DALE,Alabama,AL,"Ozark, AL",3,VERNON JOHNSON,CEO,334-774-2601
517114,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1992864912,5799785515,"HOUSECALLS HOME HEALTH AND HOSPICE, LLC",HOUSECALLS HOME HEALTH,"417 GRAND PARK DRIVE, SUITE 203",PARKERSBURG,26105,54107,WOOD,West Virginia,WV,"Parkersburg-Vienna, WV",4.5,JOSHUA PROFFITT,PRESIDENT,337-233-1307
377665,,2365335577,"GENTLE SHEPHERD HOME HEALTH, INC.",,1033177514,2365335577,"GENTLE SHEPHERD HOME HEALTH, INC.",,2216 SHADOW LAKE DR,OKLAHOMA CITY,73110,40109,OKLAHOMA,Oklahoma,OK,"Oklahoma City, OK",1.5,MATTHEW ELERICK,OWNER,405-691-8600
683128,,,,,1386835874,6608955653,"TLAY HEALTHCARE SERVICES, INC.",,2802 N 5TH ST STE 200,SAINT AUGUSTINE,32084,12109,ST. JOHNS,Florida,FL,"Jacksonville, FL",-,IMELDA NWOGA,ADMINISTRATOR,904-794-7601
